Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,_Basement,_Garage,_Pool,_Fence,_Porch,_MasVnrArea,_WoodDeck,_MiscFeature,_New,_Remodeled,_NormalSale,_AfterWW2,LogPrice,TotalFloorSF,TotalSF,TotalPorchSF
647,20,RL,-0.33760211955130853,-0.4427586420366654,2,0,1,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,5,1950,1950,Hip,CompShg,MetalSd,MetalSd,None,-0.8159593473487858,3,3,CBlock,0,0,0,0,-1.4141397865663,0,-0.35534240780090887,-3.047600483023416,-5.894038092795351,GasA,4,1,SBrkr,-0.1665810086235862,-0.8701173641387884,-0.1336023189084742,-0.9391645519618993,0,0,1,0,3,1,3,7,7,0,0,Detchd,1950.0,1,2,0.16119467653625816,3,3,3,-0.9467014684878265,0.47575750372386755,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,7,2008,WD,Normal,98300,0,1,0,0,1,0,0,0,0,0,1,1,11.495779306135258,-1.0366983727623746,-6.83320264475725,-0.3497775536515458
648,20,RL,0.7540901617995986,0.2778040432695159,2,0,2,Lvl,4,Inside,1,Edwards,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,1.229843032580089,3,3,CBlock,3,3,2,3,0.6642784680750533,1,-0.35534240780090887,0.3993684983315116,0.21648950796881625,GasA,5,1,SBrkr,-0.03133359631410039,-0.8701173641387884,-0.1336023189084742,-0.8103576170417565,0,0,1,0,3,1,3,5,10,2,4,Attchd,1953.0,2,2,0.273899782705305,3,3,3,-0.9467014684878265,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,3.744378785130351,-0.06939258050999438,0,0,None,-0.19048147368468307,6,2008,WD,Normal,155000,1,1,0,0,1,1,0,0,0,0,1,1,11.951180395901384,-0.9014509604528887,-0.5938681090729402,2.138696671800722
649,60,RL,0.14489648742089573,-0.3129609826385652,2,0,1,Lvl,4,Inside,1,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,1.4137914872409094,3,3,CBlock,3,3,1,1,-1.4141397865663,1,-0.35534240780090887,0.5292939146569346,-0.10581899953790543,GasA,3,1,SBrkr,-0.157581376465119,1.1561264615358129,-0.1336023189084742,0.7473512209927515,0,0,1,1,4,1,3,7,10,1,3,Attchd,1966.0,1,2,0.19621202746058383,3,3,3,-0.9467014684878265,1.1710886042759108,2.7114206997207138,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,6,2010,WD,Normal,155000,1,1,0,0,1,1,0,0,0,0,1,1,11.951180395901384,0.9985450850706938,0.6415322214548461,3.461218457499526
650,180,RM,-3.579023363468618,-2.9816224003480327,2,0,1,Lvl,4,Inside,1,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,-0.8159593473487858,3,3,CBlock,4,3,3,4,0.21834335370060318,6,3.0140814565634564,-3.047600483023416,-0.2647766589342007,GasA,4,1,SBrkr,-1.768380129259104,-0.8701173641387884,-0.1336023189084742,-2.4646860504044263,1,0,1,0,1,1,3,3,10,0,0,None,,0,0,-3.9929027143431366,0,0,3,-0.9467014684878265,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,3,None,-0.19048147368468307,12,2007,WD,Normal,84500,1,0,0,1,0,0,0,0,0,0,1,1,11.344506813345266,-2.6384974933978924,-2.7294627093386272,-1.8984515323381128
651,60,FV,-0.0872058203399849,-0.20909505348812643,2,0,1,Lvl,4,Inside,1,Somerst,Norm,Norm,1Fam,2Story,7,6,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.9526509100369509,4,3,PConc,4,3,1,1,-1.4141397865663,1,-0.35534240780090887,0.5684639216839595,-0.04243312415285439,GasA,5,1,SBrkr,-0.931217874896757,1.1765949972226737,-0.1336023189084742,0.4492018999315733,0,0,2,1,3,1,4,7,10,0,0,Attchd,2007.0,2,2,0.3610041178434498,3,3,3,-0.9467014684878265,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,5,2008,WD,Normal,205950,1,1,0,0,0,0,0,0,1,0,1,1,12.235388699864227,0.24537712232591669,0.4067687757787189,-1.8984515323381128
652,70,RL,-0.33760211955130853,0.00660036930481838,2,0,1,Lvl,4,Inside,1,Edwards,Artery,Norm,1Fam,2Story,4,5,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,-0.8159593473487858,3,3,CBlock,3,3,2,1,-1.4141397865663,1,-0.35534240780090887,0.5285806915044989,-0.10697315490557813,GasA,3,1,SBrkr,-1.1988158249087217,1.143148768843756,-0.1336023189084742,0.15611327477385664,1,0,1,0,4,1,3,7,10,1,4,Detchd,1940.0,1,1,-0.07866227095138975,2,1,2,0.9009991568317577,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,3,None,-0.19048147368468307,10,2009,WD,Normal,108000,1,1,0,1,0,0,1,0,0,1,1,0,11.589886506106357,-0.05566705606496569,0.049140119868278515,-1.8984515323381128
653,60,RL,0.14489648742089573,-0.06582290227093199,2,0,1,Lvl,4,Inside,1,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,-0.8159593473487858,4,3,PConc,4,3,1,1,-1.4141397865663,1,-0.35534240780090887,0.6111411042597977,0.02662814955768593,GasA,5,1,SBrkr,-0.614541844686076,1.163354411702665,-0.1336023189084742,0.5397002423492167,0,0,2,1,2,1,4,7,10,1,3,Attchd,1996.0,2,2,0.2970672905023007,3,3,3,-0.9467014684878265,1.1559731392603534,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,7,2009,WD,Normal,191000,1,1,0,0,1,0,0,0,0,0,1,1,12.160028707028767,0.5488125670165891,0.5663283919069025,0.33043808188494006
654,50,RM,-0.33760211955130853,0.25323218437555955,2,1,1,Lvl,4,Inside,1,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1906,1995,Gable,CompShg,MetalSd,MetalSd,None,-0.8159593473487858,3,3,CBlock,3,3,1,1,-1.4141397865663,1,-0.35534240780090887,0.5292939146569346,-0.10581899953790543,GasA,5,1,SBrkr,-1.1946501018270497,1.1257869130151943,-0.1336023189084742,0.07354963878957448,0,0,1,0,3,1,3,7,10,0,0,Detchd,1906.0,1,1,-0.29441263979029725,3,3,3,0.6176877637628531,-1.0729164749626994,2.769763257848284,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,3,None,-0.19048147368468307,6,2008,WD,Normal,135000,1,1,0,1,1,0,1,0,0,1,1,0,11.813030057420567,-0.06886318881185538,-0.03226936074833095,1.275555936388486
655,20,RL,0.9684448070570296,0.27502746149603735,2,0,2,Lvl,4,Inside,1,NoRidge,Norm,Norm,1Fam,1Story,8,6,1995,1995,Hip,CompShg,MetalSd,MetalSd,BrkFace,1.6534069225296084,4,4,PConc,4,3,4,6,1.0721687917022455,1,-0.35534240780090887,0.2036750043731035,0.7891971951089819,GasA,5,1,SBrkr,2.0417237052058415,-0.8701173641387884,-0.1336023189084742,1.1639807629900645,1,0,2,1,2,1,4,7,10,1,3,Attchd,1995.0,3,3,0.6360740910502002,3,3,3,1.1600081648878144,0.7164765189737236,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,8,2008,WD,Normal,350000,1,1,0,0,1,1,1,0,0,0,1,1,12.765688433465597,1.171606341067053,1.9531779580990465,-0.10905853840168978
656,160,RM,-3.579023363468618,-3.255701628974897,2,0,1,Lvl,4,Inside,1,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,ImStucc,BrkFace,1.4448933848619976,3,3,CBlock,3,3,1,1,-1.4141397865663,1,-0.35534240780090887,0.33286306240098845,-0.4236882691115459,GasA,3,1,SBrkr,-2.3419439500437287,1.0563006436700761,-0.1336023189084742,-0.8158444576198164,0,0,1,1,3,1,3,6,10,0,0,Detchd,1971.0,1,1,-0.15703484847841934,3,3,3,-0.9467014684878265,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,3,2010,WD,Family,88000,1,1,0,0,0,1,0,0,0,0,0,1,11.385092093460344,-1.2856433063736525,-1.2395327267313623,-1.8984515323381128
657,20,RL,0.23319075673691717,0.19368777293709846,2,0,2,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.7079009103420756,4,3,CBlock,3,3,1,5,0.8236610118351907,1,-0.35534240780090887,-0.07281216018688352,0.18316963909431486,GasA,5,1,SBrkr,-0.15159586839336373,-0.8701173641387884,-0.1336023189084742,-0.924893003623609,1,0,1,1,3,1,4,5,10,0,0,Attchd,1959.0,2,1,-0.04259026970314893,3,3,3,-0.9467014684878265,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,3,None,-0.19048147368468307,8,2008,WD,Normal,145500,1,1,0,1,0,1,0,0,0,1,1,1,11.887931365593685,-1.021713232532152,-0.7417233645292942,-1.8984515323381128
658,70,RL,-0.33760211955130853,-0.4427586420366654,2,0,1,HLS,4,Inside,2,Crawfor,Norm,Norm,1Fam,2Story,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,None,-0.8159593473487858,3,2,BrkTil,4,3,1,1,-1.4141397865663,1,-0.35534240780090887,0.5433638966976729,-0.08305060616772207,GasA,3,1,SBrkr,-0.8220849367858678,1.0981947685571167,-0.1336023189084742,0.14018065097246407,0,0,1,1,3,1,3,6,10,1,4,Attchd,1931.0,2,1,-0.14164320251360316,3,3,2,-0.9467014684878265,-1.0729164749626994,2.333532251689755,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,3,None,-0.19048147368468307,2,2008,WD,Normal,149000,1,1,0,1,1,0,0,0,0,1,1,0,11.911701584927597,0.2761098317712489,0.057130044804742,0.8393249302299574
659,50,RL,0.4842466780944268,1.2746110425801795,2,0,1,Lvl,4,Inside,1,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,-0.8159593473487858,3,3,CBlock,3,3,1,1,-1.4141397865663,1,-0.35534240780090887,0.6303914220247596,0.057779490483681785,GasA,3,1,SBrkr,-0.6041698033349632,1.0448575946256713,-0.1336023189084742,0.051006473356021535,0,1,1,0,3,1,3,6,10,1,4,Attchd,1948.0,1,1,-0.004150548172030025,3,3,3,1.0808841527880613,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,1,2010,WD,Abnorml,97500,1,1,0,0,0,0,1,0,0,1,0,1,11.487607656985938,0.4406877912907081,0.10878596383970332,-1.8984515323381128
660,20,RL,0.3611968868253969,0.18011644414850558,2,0,1,Lvl,4,Corner,1,Edwards,Norm,Norm,1Fam,1Story,5,7,1964,1999,Hip,CompShg,MetalSd,MetalSd,None,-0.8159593473487858,3,4,PConc,3,3,1,4,0.7450975793672489,1,-0.35534240780090887,0.5918136186235525,0.48366924529343297,GasA,5,1,SBrkr,0.9330052006128124,-0.8701173641387884,-0.1336023189084742,0.10805939764017056,1,0,1,0,3,1,3,7,10,0,0,Detchd,1968.0,3,2,0.25278866213083967,3,3,3,-0.9467014684878265,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,3,None,-0.19048147368468307,3,2009,WD,Normal,167000,1,1,0,1,0,0,0,0,0,1,1,1,12.025749091398891,0.06288783647402407,0.5917286429336035,-1.8984515323381128
661,60,RL,0.14713213959216614,0.6057230936285856,2,0,1,Lvl,4,CulDSac,1,NWAmes,Norm,Norm,1Fam,2Story,7,7,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,1.2585242696537589,3,3,CBlock,4,3,1,1,-1.4141397865663,1,-0.35534240780090887,0.5550415072152558,-0.06415360764147787,GasA,3,1,SBrkr,0.10386650666594542,1.1580452915649773,-0.1336023189084742,0.8999926374749567,0,0,2,1,3,1,3,7,10,1,3,Attchd,1976.0,2,2,0.34619281310207056,3,3,3,-0.9467014684878265,1.1282771410133472,2.800312741376588,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,11,2007,WD,Normal,197900,1,1,0,0,1,1,0,0,0,0,1,1,12.195517131590657,1.2619117982309227,0.8358390298334788,3.5072990358928364
662,60,RL,-0.7844262871759338,3.167441703876831,2,0,3,Lvl,4,CulDSac,1,NoRidge,Norm,Norm,1Fam,2Story,8,7,1994,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,1.5686963840397272,4,3,PConc,4,4,1,6,0.9986463047066891,3,2.4631683781682736,-0.625742203377306,0.5638384077136743,GasA,5,1,SBrkr,1.3306800415615117,1.1459483258363858,-0.1336023189084742,1.6054658030717723,1,0,2,1,4,1,4,8,10,1,3,Attchd,1994.0,2,3,0.5224196734084845,3,3,3,1.4612609005021302,0.9459087216182632,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,7,2009,WD,Normal,402000,1,1,0,0,1,1,1,0,0,1,1,1,12.904207367601158,2.4766283673978977,2.1693042107854468,0.12037366424284984
663,20,RL,1.839329732062343,0.7811163672788557,2,0,1,Lvl,4,Corner,1,NAmes,Norm,Norm,1Fam,1Story,6,3,1968,1968,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,1.229843032580089,3,3,CBlock,2,2,1,1,-1.4141397865663,1,-0.35534240780090887,0.8583413840013272,0.42665376395279403,GasA,4,1,SBrkr,0.7272177362159948,-0.8701173641387884,-0.1336023189084742,-0.08792847437387302,1,0,1,0,2,1,3,5,3,2,3,Attchd,1968.0,2,2,0.37789006719164847,3,3,3,-0.9467014684878265,-1.0729164749626994,2.772171290096256,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,7,2009,WD,Normal,110000,1,1,0,0,1,1,0,0,0,0,1,1,11.608235644774552,-0.14289962792279354,0.338725289578921,1.2779639686364583
664,85,RL,0.933707966218794,0.19465351825563923,2,0,1,Lvl,4,Inside,1,Edwards,Norm,Norm,1Fam,SFoyer,4,5,1972,1972,Gable,CompShg,Plywood,Plywood,None,-0.8159593473487858,3,3,CBlock,4,3,3,4,0.8678385960116834,3,2.4631683781682736,-1.0709139406465178,0.2508871612330132,GasA,3,1,SBrkr,0.20959977311389028,-0.8701173641387884,-0.1336023189084742,-0.5808974868546645,1,0,2,0,3,1,3,6,10,0,0,Detchd,1974.0,2,2,0.3920407857365857,3,3,3,-0.9467014684878265,-1.0729164749626994,2.60636616396633,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,3,None,-0.19048147368468307,4,2008,WD,Normal,137500,1,1,0,1,1,0,0,0,0,0,1,1,11.831379196088763,-0.6605175910248982,-0.3300103256216513,1.112158842506532
665,20,RL,-0.9696275612786638,1.6171844964818616,2,0,3,Lvl,4,CulDSac,1,Somerst,RRAn,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,-0.8159593473487858,4,3,PConc,5,3,2,6,1.0770582218004148,1,-0.35534240780090887,0.1237508798682718,0.7758541517337343,GasA,5,1,SBrkr,2.0177815649550235,-0.8701173641387884,-0.1336023189084742,1.1411787466817664,1,0,1,1,1,1,5,8,10,1,5,Attchd,2005.0,3,3,0.842991398436821,3,3,3,1.0808841527880613,1.52554830277007,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,1,2006,New,Partial,423000,1,1,0,0,1,0,1,0,1,1,0,1,12.955127458028414,1.147664200816235,1.9170328984155007,0.7000132453946567
666,60,RL,1.4485095450842198,0.41040133368585424,2,0,2,Lvl,4,Corner,1,Gilbert,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.5961929806322295,4,3,PConc,4,3,1,1,-1.4141397865663,1,-0.35534240780090887,0.8637369613272885,0.4353850207988249,GasA,5,1,SBrkr,0.8644479016050539,1.0070613563776694,-0.1336023189084742,0.9015424959965133,0,0,2,1,3,1,4,7,10,1,3,Attchd,2000.0,2,2,0.2862621202793903,3,3,3,1.0728152609042068,1.1710886042759108,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,11,2006,WD,Normal,230500,1,1,0,0,1,1,1,0,0,0,1,1,12.348006141418841,1.8715092579827233,1.3369275167953383,0.34555354690049744
667,60,RL,0.14713213959216614,1.3764864844774822,2,0,2,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,2Story,6,5,1965,1979,Flat,Tar&Grv,Plywood,Plywood,BrkCmn,0.9850649883970346,3,4,CBlock,4,3,1,2,0.3365769852453281,3,3.2147866989722873,-0.5017191467660999,0.15625056181778696,GasA,3,1,SBrkr,0.888183076850105,1.201461130034637,-0.1336023189084742,1.5209515376609675,0,0,2,1,3,1,3,7,2,1,1,CarPort,1965.0,1,2,0.40131532509388407,3,3,3,-0.9467014684878265,1.5220669413006869,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,8,2007,WD,Abnorml,129000,1,1,0,0,1,1,0,0,0,1,0,1,11.76756768334381,2.089644206884742,1.6772020994787544,0.6965318839252735
668,20,RL,-0.0872058203399849,-0.20909505348812643,2,0,1,Lvl,4,Inside,1,SawyerW,Norm,Norm,1Fam,1Story,6,5,1994,1998,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.2971241050704658,3,3,PConc,4,3,1,6,0.9388663378405803,1,-0.35534240780090887,-0.02495914335115103,0.43662524601944125,GasA,5,1,SBrkr,1.317576617059426,-0.8701173641387884,-0.1336023189084742,0.4743175357037247,1,0,2,0,3,1,4,7,10,1,2,Attchd,1994.0,2,2,0.3766975867485984,3,3,3,1.1399893502208842,0.6751373224620149,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,10,2008,WD,Normal,193500,1,1,0,0,1,1,1,0,0,1,1,1,12.173032791451973,0.4474592529206377,0.9109427817231659,-0.15039773491339847
669,20,RL,0.14713213959216614,0.8668724980432297,2,0,1,Bnk,4,Corner,2,Sawyer,Norm,Norm,1Fam,1Story,5,6,1956,1987,Gable,CompShg,CemntBd,Wd Sdng,None,-0.8159593473487858,3,3,CBlock,3,3,1,3,0.891654591016143,1,-0.35534240780090887,-0.18618515705055622,0.28839801601305776,GasA,4,1,SBrkr,0.8274109914506866,-0.8701173641387884,-0.1336023189084742,0.007493581294892202,1,0,1,1,3,1,3,6,6,1,3,Detchd,1999.0,1,2,0.37789006719164847,3,3,3,1.257194541183576,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,11,2006,WD,Normal,168000,1,1,0,0,0,0,1,0,0,1,1,1,12.031719258385396,-0.042706372688101735,0.29589159730794995,-1.8984515323381128
670,30,RL,0.5637105495096784,0.4792811015813656,2,0,1,Lvl,4,Inside,1,Crawfor,Norm,Norm,1Fam,1Story,4,5,1922,1950,Gable,CompShg,MetalSd,MetalSd,None,-0.8159593473487858,3,3,BrkTil,2,3,1,1,-1.4141397865663,1,-0.35534240780090887,0.4878263529909613,-0.17292283473680717,GasA,5,1,SBrkr,0.20693251180154676,-0.8701173641387884,-0.1336023189084742,-0.5834377332697891,0,0,1,0,2,1,2,5,10,1,4,Detchd,1922.0,1,1,-0.18889219930500148,3,2,3,-0.9467014684878265,-1.0729164749626994,2.0394031736517624,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,7,2006,WD,Normal,137500,1,1,0,0,1,0,0,0,0,1,1,0,11.831379196088763,-0.6631848523372417,-0.7563605680065962,0.5451958521919645
671,60,RL,-0.1357317903982169,-0.09184822282360434,2,0,1,Lvl,4,FR2,1,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,-0.8159593473487858,4,3,PConc,4,3,1,6,0.3470804649062728,1,-0.35534240780090887,0.35299798220119494,-0.1268308843411135,GasA,5,1,SBrkr,-1.270488845869507,1.1362404492414064,-0.1336023189084742,0.08780762741095809,1,0,2,1,3,1,4,7,10,0,0,Attchd,2005.0,3,2,0.3336015306672973,3,3,3,0.8313914202273075,0.5925582926186244,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,2,2009,WD,Normal,173500,1,1,0,0,1,0,1,0,1,0,1,1,12.063932878369052,-0.1342483966281005,-0.03902325693015542,-0.23297676475678897
672,70,RH,-0.6666947056094807,-0.6024964817211457,2,0,1,Lvl,4,Inside,1,Edwards,Artery,Norm,1Fam,2Story,6,6,1925,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,-0.8159593473487858,3,4,BrkTil,3,3,1,4,0.6966893857448752,1,-0.35534240780090887,-0.4555753813162591,-0.20851337397172726,GasA,3,0,SBrkr,-1.4503652670481981,1.1078238698879737,-0.1336023189084742,-0.13789699887621037,1,0,2,0,3,1,3,6,10,0,0,Detchd,1930.0,1,1,-0.06946528023269385,3,3,3,0.9786020149110191,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,7,2009,WD,Normal,103600,1,1,0,0,0,0,1,0,0,1,1,0,11.54829260880752,-0.34254139716022447,-0.34641037284793763,-1.8984515323381128
673,20,RL,0.14713213959216614,0.4200491346062415,2,0,2,Lvl,4,Inside,1,Veenker,Norm,Norm,1Fam,1Story,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,-0.8159593473487858,4,3,CBlock,4,3,1,5,0.8071001692615565,1,-0.35534240780090887,0.23898547686363722,0.3029624639555722,GasA,3,1,SBrkr,0.28077549989953293,-0.8701173641387884,-0.1336023189084742,-0.5131111458709773,1,0,1,1,3,1,3,6,10,1,3,Attchd,1977.0,2,2,0.3411839399198062,3,3,3,1.0926792220701749,0.6751373224620149,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,6,2006,WD,Normal,165000,1,1,0,0,1,0,1,0,0,0,1,1,12.013700752882718,-0.5893418642392554,-0.2101486819154051,-0.15039773491339847
674,20,RL,1.5651607767762403,0.9029509397419495,2,0,1,Lvl,4,Inside,1,Crawfor,Norm,Norm,1Fam,1Story,6,7,1957,2004,Hip,CompShg,CemntBd,CmentBd,BrkFace,0.9609675570746413,3,3,PConc,3,3,1,6,0.9526670907684675,1,-0.35534240780090887,0.015310402394643948,0.4783686788106416,GasA,5,1,SBrkr,1.6042622635392318,-0.8701173641387884,-0.1336023189084742,0.7473512209927515,1,0,2,0,3,1,4,7,10,2,3,Attchd,1957.0,3,2,0.15463171687796812,3,3,3,-0.9467014684878265,1.0079687159745234,-0.4042442108783149,-0.12852142748861478,3.4879788240125214,-0.06939258050999438,0,0,None,-0.19048147368468307,6,2007,WD,Normal,257500,1,1,0,0,1,1,0,0,0,1,1,1,12.458774999085929,0.7341448994004435,1.2257198998033931,3.963181901620115
675,20,RL,0.5637105495096784,0.031131833098496098,2,0,1,Lvl,4,Inside,1,NAmes,Norm,Norm,1Fam,1Story,6,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,-0.8159593473487858,3,3,CBlock,3,3,1,3,0.8575165726761577,1,-0.35534240780090887,-0.07937881206770887,0.24935268208847836,GasA,3,1,SBrkr,0.08728031547087359,-0.8701173641387884,-0.1336023189084742,-0.6973920958904203,1,0,1,0,3,1,3,5,10,1,4,Attchd,1965.0,2,1,0.09974254194068016,3,3,3,1.386829052135792,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,7,2008,WD,Normal,140000,1,1,0,0,0,0,1,0,0,0,1,1,11.84939770159144,-0.7828370486679148,-0.4480394138019419,-1.8984515323381128
676,160,RL,-3.1727191432813058,-2.657929270127802,2,0,1,Lvl,4,Inside,1,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,-0.8159593473487858,3,3,CBlock,3,3,1,5,0.5059372567457557,1,-0.35534240780090887,0.3520088834159492,0.0014934718318669572,GasA,3,1,SBrkr,-0.8073243990165567,1.0662950446324213,-0.1336023189084742,0.015830533767533492,0,0,2,1,3,1,3,7,10,1,3,Attchd,1978.0,1,2,0.19310132168677224,3,3,3,0.35063513359012394,-1.0729164749626994,-0.4042442108783149,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,4,2009,WD,Normal,148500,1,1,0,0,0,0,1,0,0,0,1,1,11.908340237224891,0.2589706456158646,0.01732400559940045,-1.8984515323381128
677,70,RM,-0.33760211955130853,0.1134128858810546,2,1,1,Lvl,4,Inside,1,OldTown,Norm,Norm,1Fam,2Story,4,2,1900,1950,Gable,CompShg,AsbShng,Stucco,None,-0.8159593473487858,3,3,BrkTil,3,2,1,1,-1.4141397865663,1,-0.35534240780090887,0.7289605612134447,0.21728651250476744,GasW,2,0,SBrkr,-0.028456947047802782,1.110966911212249,-0.1336023189084742,0.6394089856815816,1,0,2,0,4,2,3,8,6,0,0,2Types,1920.0,1,3,0.5851274685694937,2,2,1,-0.9467014684878265,-1.0729164749626994,2.2081340107707614,-0.12852142748861478,-0.29276941900848363,-0.06939258050999438,0,0,None,-0.19048147368468307,5,2006,WD,Normal,87000,1,1,0,0,1,0,0,0,0,1,1,0,11.37366339763672,1.0825099641644462,0.856695498186349,0.7139266893109636
